seq,ts_code,symbol,name,area,industry,market,list_date
4381,605196.SH,605196,华通线缆,河北,电气设备,主板,20210511
4382,605198.SH,605198,安德利,山东,软饮料,主板,20200918
4383,605199.SH,605199,葫芦娃,海南,中成药,主板,20200710
4384,605208.SH,605208,永茂泰,上海,铝,主板,20210308
4385,605218.SH,605218,伟时电子,江苏,元器件,主板,20200928
4386,605222.SH,605222,起帆电缆,上海,电气设备,主板,20200731
4387,605228.SH,605228,神通科技,浙江,汽车配件,主板,20210120
4388,605255.SH,605255,天普股份,浙江,汽车配件,主板,20200825
4389,605258.SH,605258,协和电子,江苏,元器件,主板,20201203
4390,605259.SH,605259,绿田机械,浙江,农用机械,主板,20210615
4391,605266.SH,605266,健之佳,云南,医药商业,主板,20201201
4392,605268.SH,605268,王力安防,浙江,家居用品,主板,20210224
4393,605277.SH,605277,新亚电子,浙江,元器件,主板,20210106
4394,605286.SH,605286,同力日升,江苏,运输设备,主板,20210322
4395,605287.SH,605287,德才股份,山东,装修装饰,主板,20210706
4396,605288.SH,605288,凯迪股份,江苏,电气设备,主板,20200601
4397,605289.SH,605289,罗曼股份,上海,建筑工程,主板,20210426
4398,605296.SH,605296,神农集团,云南,农业综合,主板,20210528
4399,605298.SH,605298,必得科技,江苏,运输设备,主板,20210301
4400,605299.SH,605299,舒华体育,福建,文教休闲,主板,20201215
4401,605300.SH,605300,佳禾食品,江苏,乳制品,主板,20210430
4402,605303.SH,605303,园林股份,浙江,建筑工程,主板,20210301
4403,605305.SH,605305,中际联合,北京,专用机械,主板,20210506
4404,605318.SH,605318,法狮龙,浙江,其他建材,主板,20200803
4405,605319.SH,605319,无锡振华,江苏,汽车配件,主板,20210607
4406,605333.SH,605333,沪光股份,江苏,汽车配件,主板,20200818
4407,605336.SH,605336,帅丰电器,浙江,家用电器,主板,20201019
4408,605337.SH,605337,李子园,浙江,乳制品,主板,20210208
4409,605338.SH,605338,巴比食品,上海,食品,主板,20201012
4410,605339.SH,605339,南侨食品,上海,食品,主板,20210518
4411,605358.SH,605358,立昂微,浙江,半导体,主板,20200911
4412,605365.SH,605365,立达信,福建,家用电器,主板,20210720
4413,605366.SH,605366,宏柏新材,江西,化工原料,主板,20200812
4414,605368.SH,605368,蓝天燃气,河南,供气供热,主板,20210129
4415,605369.SH,605369,拱东医疗,浙江,医疗保健,主板,20200916
4416,605376.SH,605376,博迁新材,江苏,小金属,主板,20201208
4417,605377.SH,605377,华旺科技,浙江,造纸,主板,20201228
4418,605378.SH,605378,野马电池,浙江,电气设备,主板,20210412
4419,605388.SH,605388,均瑶健康,湖北,乳制品,主板,20200818
4420,605389.SH,605389,长龄液压,江苏,机械基件,主板,20210322
4421,605398.SH,605398,新炬网络,上海,软件服务,主板,20210121
4422,605399.SH,605399,晨光新材,江西,化工原料,主板,20200804
4423,605488.SH,605488,福莱新材,浙江,塑料,主板,20210513
4424,605499.SH,605499,东鹏饮料,深圳,软饮料,主板,20210527
4425,605500.SH,605500,森林包装,浙江,造纸,主板,20201222
4426,605507.SH,605507,国邦医药,浙江,化学制药,主板,20210802
4427,605555.SH,605555,德昌股份,浙江,家用电器,主板,20211021
4428,605566.SH,605566,福莱蒽特,浙江,染料涂料,主板,20211025
4429,605567.SH,605567,春雪食品,山东,食品,主板,20211013
4430,605577.SH,605577,龙版传媒,黑龙江,出版业,主板,20210824
4431,605580.SH,605580,恒盛能源,浙江,供气供热,主板,20210819
4432,605588.SH,605588,冠石科技,江苏,半导体,主板,20210812
4433,605589.SH,605589,圣泉集团,山东,化工原料,主板,20210810
4434,605598.SH,605598,上海港湾,上海,建筑工程,主板,20210917
4435,605599.SH,605599,菜百股份,北京,黄金,主板,20210909
4436,688001.SH,688001,华兴源创,江苏,专用机械,科创板,20190722
4437,688002.SH,688002,睿创微纳,山东,通信设备,科创板,20190722
4438,688003.SH,688003,天准科技,江苏,专用机械,科创板,20190722
4439,688004.SH,688004,博汇科技,北京,软件服务,科创板,20200612
4440,688005.SH,688005,容百科技,浙江,电气设备,科创板,20190722
4441,688006.SH,688006,杭可科技,浙江,电气设备,科创板,20190722
4442,688007.SH,688007,光峰科技,深圳,元器件,科创板,20190722
4443,688008.SH,688008,澜起科技,上海,半导体,科创板,20190722
4444,688009.SH,688009,中国通号,北京,运输设备,科创板,20190722
4445,688010.SH,688010,福光股份,福建,元器件,科创板,20190722
4446,688011.SH,688011,新光光电,黑龙江,元器件,科创板,20190722
4447,688012.SH,688012,中微公司,上海,半导体,科创板,20190722
4448,688013.SH,688013,天臣医疗,江苏,医疗保健,科创板,20200928
4449,688015.SH,688015,交控科技,北京,运输设备,科创板,20190722
4450,688016.SH,688016,心脉医疗,上海,医疗保健,科创板,20190722
4451,688017.SH,688017,绿的谐波,江苏,机械基件,科创板,20200828
4452,688018.SH,688018,乐鑫科技,上海,半导体,科创板,20190722
4453,688019.SH,688019,安集科技,上海,半导体,科创板,20190722
4454,688020.SH,688020,方邦股份,广东,元器件,科创板,20190722
4455,688021.SH,688021,奥福环保,山东,环境保护,科创板,20191106
4456,688022.SH,688022,瀚川智能,江苏,专用机械,科创板,20190722
4457,688023.SH,688023,安恒信息,浙江,软件服务,科创板,20191105
4458,688025.SH,688025,杰普特,深圳,专用机械,科创板,20191031
4459,688026.SH,688026,洁特生物,广东,医疗保健,科创板,20200122
4460,688027.SH,688027,国盾量子,安徽,通信设备,科创板,20200709
4461,688028.SH,688028,沃尔德,北京,机械基件,科创板,20190722
4462,688029.SH,688029,南微医学,江苏,医疗保健,科创板,20190722
4463,688030.SH,688030,山石网科,江苏,软件服务,科创板,20190930
4464,688031.SH,688031,星环科技-U,上海,软件服务,科创板,20221018
4465,688032.SH,688032,禾迈股份,浙江,电气设备,科创板,20211220
4466,688033.SH,688033,天宜上佳,北京,运输设备,科创板,20190722
4467,688035.SH,688035,德邦科技,山东,半导体,科创板,20220919
4468,688036.SH,688036,传音控股,深圳,通信设备,科创板,20190930
4469,688037.SH,688037,芯源微,辽宁,半导体,科创板,20191216
4470,688038.SH,688038,中科通达,湖北,软件服务,科创板,20210713
4471,688039.SH,688039,当虹科技,浙江,软件服务,科创板,20191211
4472,688041.SH,688041,海光信息,天津,半导体,科创板,20220812
4473,688045.SH,688045,必易微,深圳,半导体,科创板,20220526
4474,688046.SH,688046,药康生物,江苏,生物制药,科创板,20220425
4475,688047.SH,688047,龙芯中科,北京,半导体,科创板,20220624
4476,688048.SH,688048,长光华芯,江苏,半导体,科创板,20220401
4477,688049.SH,688049,炬芯科技,广东,半导体,科创板,20211129
4478,688050.SH,688050,爱博医疗,北京,医疗保健,科创板,20200729
4479,688051.SH,688051,佳华科技,北京,软件服务,科创板,20200320
4480,688052.SH,688052,纳芯微,江苏,半导体,科创板,20220422
4481,688053.SH,688053,思科瑞,四川,元器件,科创板,20220708
4482,688055.SH,688055,龙腾光电,江苏,元器件,科创板,20200817
4483,688056.SH,688056,莱伯泰科,北京,电器仪表,科创板,20200902
4484,688057.SH,688057,金达莱,江西,环境保护,科创板,20201111
4485,688058.SH,688058,宝兰德,北京,软件服务,科创板,20191101
4486,688059.SH,688059,华锐精密,湖南,机械基件,科创板,20210208
4487,688060.SH,688060,云涌科技,江苏,软件服务,科创板,20200710
4488,688061.SH,688061,灿瑞科技,上海,半导体,科创板,20221018
4489,688062.SH,688062,迈威生物-U,上海,生物制药,科创板,20220118
4490,688063.SH,688063,派能科技,上海,电气设备,科创板,20201230
4491,688065.SH,688065,凯赛生物,上海,化工原料,科创板,20200812
4492,688066.SH,688066,航天宏图,北京,软件服务,科创板,20190722
4493,688067.SH,688067,爱威科技,湖南,医疗保健,科创板,20210616
4494,688068.SH,688068,热景生物,北京,医疗保健,科创板,20190930
4495,688069.SH,688069,德林海,江苏,环境保护,科创板,20200722
4496,688070.SH,688070,纵横股份,四川,航空,科创板,20210210
4497,688071.SH,688071,华依科技,上海,专用机械,科创板,20210729
4498,688072.SH,688072,拓荆科技-U,辽宁,半导体,科创板,20220420
4499,688073.SH,688073,毕得医药,上海,化学制药,科创板,20221011
4500,688075.SH,688075,安旭生物,浙江,医疗保健,科创板,20211118
4501,688076.SH,688076,诺泰生物,江苏,生物制药,科创板,20210520
4502,688077.SH,688077,大地熊,安徽,矿物制品,科创板,20200722
4503,688078.SH,688078,龙软科技,北京,软件服务,科创板,20191230
4504,688079.SH,688079,美迪凯,浙江,半导体,科创板,20210302
4505,688080.SH,688080,映翰通,北京,通信设备,科创板,20200212
4506,688081.SH,688081,兴图新科,湖北,软件服务,科创板,20200106
4507,688082.SH,688082,盛美上海,上海,半导体,科创板,20211118
4508,688083.SH,688083,中望软件,广东,软件服务,科创板,20210311
4509,688084.SH,688084,晶品特装,北京,专用机械,科创板,20221208
4510,688085.SH,688085,三友医疗,上海,医疗保健,科创板,20200409
4511,688086.SH,688086,*ST紫晶,广东,IT设备,科创板,20200226
4512,688087.SH,688087,英科再生,山东,环境保护,科创板,20210709
4513,688088.SH,688088,虹软科技,浙江,软件服务,科创板,20190722
4514,688089.SH,688089,嘉必优,湖北,食品,科创板,20191219
4515,688090.SH,688090,瑞松科技,广东,专用机械,科创板,20200217
4516,688091.SH,688091,上海谊众,上海,化学制药,科创板,20210909
4517,688092.SH,688092,爱科科技,浙江,专用机械,科创板,20210319
4518,688093.SH,688093,世华科技,江苏,化工原料,科创板,20200930
4519,688095.SH,688095,福昕软件,福建,软件服务,科创板,20200908
4520,688096.SH,688096,京源环保,江苏,环境保护,科创板,20200409
4521,688097.SH,688097,博众精工,江苏,专用机械,科创板,20210512
4522,688098.SH,688098,申联生物,上海,农业综合,科创板,20191028
4523,688099.SH,688099,晶晨股份,上海,半导体,科创板,20190808
4524,688100.SH,688100,威胜信息,湖南,通信设备,科创板,20200121
4525,688101.SH,688101,三达膜,陕西,环境保护,科创板,20191115
4526,688102.SH,688102,斯瑞新材,陕西,铜,科创板,20220316
4527,688103.SH,688103,国力股份,江苏,电气设备,科创板,20210910
4528,688105.SH,688105,诺唯赞,江苏,医疗保健,科创板,20211115
4529,688106.SH,688106,金宏气体,江苏,化工原料,科创板,20200616
4530,688107.SH,688107,安路科技-U,上海,半导体,科创板,20211112
4531,688108.SH,688108,赛诺医疗,天津,医疗保健,科创板,20191030
4532,688109.SH,688109,品茗科技,浙江,软件服务,科创板,20210330
4533,688110.SH,688110,东芯股份,上海,半导体,科创板,20211210
4534,688111.SH,688111,金山办公,北京,软件服务,科创板,20191118
4535,688112.SH,688112,鼎阳科技,深圳,电器仪表,科创板,20211201
4536,688113.SH,688113,联测科技,江苏,专用机械,科创板,20210506
4537,688114.SH,688114,华大智造,深圳,医疗保健,科创板,20220909
4538,688115.SH,688115,思林杰,广东,电器仪表,科创板,20220314
4539,688116.SH,688116,天奈科技,江苏,化工原料,科创板,20190925
4540,688117.SH,688117,圣诺生物,四川,生物制药,科创板,20210603
4541,688118.SH,688118,普元信息,上海,软件服务,科创板,20191204
4542,688119.SH,688119,中钢洛耐,河南,其他建材,科创板,20220606
4543,688120.SH,688120,华海清科,天津,半导体,科创板,20220608
4544,688121.SH,688121,卓然股份,上海,专用机械,科创板,20210906
4545,688122.SH,688122,西部超导,陕西,小金属,科创板,20190722
4546,688123.SH,688123,聚辰股份,上海,半导体,科创板,20191223
4547,688125.SH,688125,安达智能,广东,专用机械,科创板,20220415
4548,688126.SH,688126,沪硅产业-U,上海,半导体,科创板,20200420
4549,688127.SH,688127,蓝特光学,浙江,元器件,科创板,20200921
4550,688128.SH,688128,中国电研,广东,专用机械,科创板,20191105
4551,688129.SH,688129,东来技术,上海,染料涂料,科创板,20201023
4552,688130.SH,688130,晶华微,浙江,半导体,科创板,20220729
4553,688131.SH,688131,皓元医药,上海,化学制药,科创板,20210608
4554,688132.SH,688132,邦彦技术,深圳,通信设备,科创板,20220923
4555,688133.SH,688133,泰坦科技,上海,化工原料,科创板,20201030
4556,688135.SH,688135,利扬芯片,广东,半导体,科创板,20201111
4557,688136.SH,688136,科兴制药,山东,生物制药,科创板,20201214
4558,688137.SH,688137,近岸蛋白,江苏,生物制药,科创板,20220929
4559,688138.SH,688138,清溢光电,深圳,元器件,科创板,20191120
4560,688139.SH,688139,海尔生物,山东,医疗保健,科创板,20191025
4561,688141.SH,688141,杰华特,浙江,半导体,科创板,20221223
4562,688143.SH,688143,长盈通,湖北,通信设备,科创板,20221212
4563,688147.SH,688147,微导纳米,江苏,专用机械,科创板,20221223
4564,688148.SH,688148,芳源股份,广东,电气设备,科创板,20210806
4565,688150.SH,688150,莱特光电,陕西,元器件,科创板,20220318
4566,688151.SH,688151,华强科技,湖北,专用机械,科创板,20211206
4567,688152.SH,688152,麒麟信安,湖南,软件服务,科创板,20221028
4568,688153.SH,688153,唯捷创芯-U,天津,半导体,科创板,20220412
4569,688155.SH,688155,先惠技术,上海,专用机械,科创板,20200811
4570,688156.SH,688156,路德环境,湖北,环境保护,科创板,20200922
4571,688157.SH,688157,松井股份,湖南,染料涂料,科创板,20200609
4572,688158.SH,688158,优刻得-W,上海,互联网,科创板,20200120
4573,688159.SH,688159,有方科技,深圳,通信设备,科创板,20200123
4574,688160.SH,688160,步科股份,上海,电器仪表,科创板,20201112
4575,688161.SH,688161,威高骨科,山东,医疗保健,科创板,20210630
4576,688162.SH,688162,巨一科技,安徽,专用机械,科创板,20211110
4577,688163.SH,688163,赛伦生物,上海,生物制药,科创板,20220311
4578,688165.SH,688165,埃夫特-U,安徽,专用机械,科创板,20200715
4579,688166.SH,688166,博瑞医药,江苏,化学制药,科创板,20191108
4580,688167.SH,688167,炬光科技,陕西,半导体,科创板,20211224
4581,688168.SH,688168,安博通,北京,软件服务,科创板,20190906
4582,688169.SH,688169,石头科技,北京,家用电器,科创板,20200221
4583,688170.SH,688170,德龙激光,江苏,专用机械,科创板,20220429
4584,688171.SH,688171,纬德信息,广东,软件服务,科创板,20220127
4585,688172.SH,688172,燕东微,北京,元器件,科创板,20221216
4586,688173.SH,688173,希荻微,广东,半导体,科创板,20220121
4587,688175.SH,688175,高凌信息,广东,通信设备,科创板,20220315
4588,688176.SH,688176,亚虹医药-U,江苏,化学制药,科创板,20220107
4589,688177.SH,688177,百奥泰,广东,生物制药,科创板,20200221
4590,688178.SH,688178,万德斯,江苏,环境保护,科创板,20200114
4591,688179.SH,688179,阿拉丁,上海,化学制药,科创板,20201026
4592,688180.SH,688180,君实生物-U,上海,生物制药,科创板,20200715
4593,688181.SH,688181,八亿时空,北京,半导体,科创板,20200106
4594,688182.SH,688182,灿勤科技,江苏,通信设备,科创板,20211116
4595,688183.SH,688183,生益电子,广东,元器件,科创板,20210225
4596,688184.SH,688184,帕瓦股份,浙江,电气设备,科创板,20220919
4597,688185.SH,688185,康希诺,天津,生物制药,科创板,20200813
4598,688186.SH,688186,广大特材,江苏,特种钢,科创板,20200211
4599,688187.SH,688187,时代电气,湖南,运输设备,科创板,20210907
4600,688188.SH,688188,柏楚电子,上海,软件服务,科创板,20190808
4601,688189.SH,688189,南新制药,湖南,化学制药,科创板,20200326
4602,688190.SH,688190,云路股份,山东,矿物制品,科创板,20211126
4603,688191.SH,688191,智洋创新,山东,软件服务,科创板,20210408
4604,688192.SH,688192,迪哲医药-U,江苏,生物制药,科创板,20211210
4605,688193.SH,688193,仁度生物,上海,医疗保健,科创板,20220330
4606,688195.SH,688195,腾景科技,福建,元器件,科创板,20210326
4607,688196.SH,688196,卓越新能,福建,环境保护,科创板,20191121
4608,688197.SH,688197,首药控股-U,北京,化学制药,科创板,20220323
4609,688198.SH,688198,佰仁医疗,北京,医疗保健,科创板,20191209
4610,688199.SH,688199,久日新材,天津,化工原料,科创板,20191105
4611,688200.SH,688200,华峰测控,北京,专用机械,科创板,20200218
4612,688201.SH,688201,信安世纪,北京,软件服务,科创板,20210421
4613,688202.SH,688202,美迪西,上海,医疗保健,科创板,20191105
4614,688203.SH,688203,海正生材,浙江,塑料,科创板,20220816
4615,688205.SH,688205,德科立,江苏,通信设备,科创板,20220809
4616,688206.SH,688206,概伦电子,上海,半导体,科创板,20211228
4617,688207.SH,688207,格灵深瞳-U,北京,软件服务,科创板,20220317
4618,688208.SH,688208,道通科技,深圳,IT设备,科创板,20200213
4619,688209.SH,688209,英集芯,深圳,半导体,科创板,20220419
4620,688210.SH,688210,统联精密,深圳,元器件,科创板,20211227
4621,688211.SH,688211,中科微至,江苏,专用机械,科创板,20211026
4622,688212.SH,688212,澳华内镜,上海,医疗保健,科创板,20211115
4623,688213.SH,688213,思特威-W,上海,半导体,科创板,20220520
4624,688215.SH,688215,瑞晟智能,浙江,专用机械,科创板,20200828
4625,688216.SH,688216,气派科技,深圳,半导体,科创板,20210623
4626,688217.SH,688217,睿昂基因,上海,医疗保健,科创板,20210517
4627,688218.SH,688218,江苏北人,江苏,专用机械,科创板,20191211
4628,688219.SH,688219,会通股份,安徽,塑料,科创板,20201118
4629,688220.SH,688220,翱捷科技-U,上海,半导体,科创板,20220114
4630,688221.SH,688221,前沿生物-U,江苏,生物制药,科创板,20201028
4631,688222.SH,688222,成都先导,四川,化学制药,科创板,20200416
4632,688223.SH,688223,晶科能源,江西,电气设备,科创板,20220126
4633,688225.SH,688225,亚信安全,江苏,软件服务,科创板,20220209
4634,688226.SH,688226,威腾电气,江苏,电气设备,科创板,20210707
4635,688227.SH,688227,品高股份,广东,软件服务,科创板,20211230
4636,688228.SH,688228,开普云,广东,互联网,科创板,20200327
4637,688229.SH,688229,博睿数据,北京,软件服务,科创板,20200817
4638,688230.SH,688230,芯导科技,上海,半导体,科创板,20211201
4639,688231.SH,688231,隆达股份,江苏,航空,科创板,20220722
4640,688232.SH,688232,新点软件,江苏,软件服务,科创板,20211117
4641,688233.SH,688233,神工股份,辽宁,化工原料,科创板,20200221
4642,688234.SH,688234,天岳先进,山东,半导体,科创板,20220112
4643,688235.SH,688235,百济神州-U,北京,生物制药,科创板,20211215
4644,688236.SH,688236,春立医疗,北京,医疗保健,科创板,20211230
4645,688237.SH,688237,超卓航科,湖北,航空,科创板,20220701
4646,688238.SH,688238,和元生物,上海,医疗保健,科创板,20220322
4647,688239.SH,688239,航宇科技,贵州,航空,科创板,20210705
4648,688244.SH,688244,永信至诚,北京,软件服务,科创板,20221019
4649,688246.SH,688246,嘉和美康,北京,软件服务,科创板,20211214
4650,688247.SH,688247,宣泰医药,上海,生物制药,科创板,20220825
4651,688248.SH,688248,南网科技,广东,电气设备,科创板,20211222
4652,688251.SH,688251,井松智能,安徽,专用机械,科创板,20220606
4653,688252.SH,688252,天德钰,深圳,半导体,科创板,20220927
4654,688253.SH,688253,英诺特,北京,医疗保健,科创板,20220728
4655,688255.SH,688255,凯尔达,浙江,机械基件,科创板,20211025
4656,688256.SH,688256,寒武纪-U,北京,元器件,科创板,20200720
4657,688257.SH,688257,新锐股份,江苏,机械基件,科创板,20211027
4658,688258.SH,688258,卓易信息,江苏,软件服务,科创板,20191209
4659,688259.SH,688259,创耀科技,江苏,半导体,科创板,20220112
4660,688260.SH,688260,昀冢科技,江苏,元器件,科创板,20210406
4661,688261.SH,688261,东微半导,江苏,半导体,科创板,20220210
4662,688262.SH,688262,国芯科技,江苏,半导体,科创板,20220106
4663,688265.SH,688265,南模生物,上海,医疗保健,科创板,20211228
4664,688266.SH,688266,泽璟制药-U,江苏,生物制药,科创板,20200123
4665,688267.SH,688267,中触媒,辽宁,化工原料,科创板,20220216
4666,688268.SH,688268,华特气体,广东,化工原料,科创板,20191226
4667,688269.SH,688269,凯立新材,陕西,化工原料,科创板,20210609
4668,688270.SH,688270,臻镭科技,浙江,半导体,科创板,20220127
4669,688271.SH,688271,联影医疗,上海,医疗保健,科创板,20220822
4670,688272.SH,688272,富吉瑞,北京,元器件,科创板,20211018
4671,688273.SH,688273,麦澜德,江苏,医疗保健,科创板,20220811
4672,688275.SH,688275,万润新能,湖北,电气设备,科创板,20220929
4673,688276.SH,688276,百克生物,吉林,生物制药,科创板,20210625
4674,688277.SH,688277,天智航-U,北京,医疗保健,科创板,20200707
4675,688278.SH,688278,特宝生物,福建,生物制药,科创板,20200117
4676,688279.SH,688279,峰岹科技,深圳,半导体,科创板,20220420
4677,688280.SH,688280,精进电动-UW,北京,汽车配件,科创板,20211027
4678,688281.SH,688281,华秦科技,陕西,化工原料,科创板,20220307
4679,688282.SH,688282,理工导航,北京,通信设备,科创板,20220318
4680,688283.SH,688283,坤恒顺维,四川,电器仪表,科创板,20220215
4681,688285.SH,688285,高铁电气,陕西,运输设备,科创板,20211020
4682,688286.SH,688286,敏芯股份,江苏,元器件,科创板,20200810
4683,688287.SH,688287,观典防务,北京,航空,科创板,20220525
4684,688288.SH,688288,鸿泉物联,浙江,IT设备,科创板,20191106
4685,688289.SH,688289,圣湘生物,湖南,医疗保健,科创板,20200828
4686,688290.SH,688290,景业智能,浙江,专用机械,科创板,20220429
4687,688291.SH,688291,金橙子,北京,专用机械,科创板,20221026
4688,688292.SH,688292,浩瀚深度,北京,软件服务,科创板,20220818
4689,688293.SH,688293,奥浦迈,上海,生物制药,科创板,20220902
4690,688295.SH,688295,中复神鹰,江苏,化纤,科创板,20220406
4691,688296.SH,688296,和达科技,浙江,软件服务,科创板,20210727
4692,688297.SH,688297,中无人机,四川,航空,科创板,20220629
4693,688298.SH,688298,东方生物,浙江,医疗保健,科创板,20200205
4694,688299.SH,688299,长阳科技,浙江,元器件,科创板,20191106
4695,688300.SH,688300,联瑞新材,江苏,矿物制品,科创板,20191115
4696,688301.SH,688301,奕瑞科技,上海,医疗保健,科创板,20200918
4697,688302.SH,688302,海创药业-U,四川,生物制药,科创板,20220412
4698,688303.SH,688303,大全能源,新疆,电气设备,科创板,20210722
4699,688305.SH,688305,科德数控,辽宁,机床制造,科创板,20210709
4700,688306.SH,688306,均普智能,浙江,专用机械,科创板,20220322
4701,688307.SH,688307,中润光学,浙江,元器件,科创板,20230216
4702,688308.SH,688308,欧科亿,湖南,机械基件,科创板,20201210
4703,688309.SH,688309,*ST恒誉,山东,环境保护,科创板,20200714
4704,688310.SH,688310,迈得医疗,浙江,医疗保健,科创板,20191203
4705,688311.SH,688311,盟升电子,四川,元器件,科创板,20200731
4706,688312.SH,688312,燕麦科技,深圳,专用机械,科创板,20200608
4707,688313.SH,688313,仕佳光子,河南,通信设备,科创板,20200812
4708,688314.SH,688314,康拓医疗,陕西,医疗保健,科创板,20210518
4709,688315.SH,688315,诺禾致源,北京,医疗保健,科创板,20210413
4710,688316.SH,688316,青云科技-U,北京,软件服务,科创板,20210316
4711,688317.SH,688317,之江生物,上海,医疗保健,科创板,20210118
4712,688318.SH,688318,财富趋势,深圳,软件服务,科创板,20200427
4713,688319.SH,688319,欧林生物,四川,生物制药,科创板,20210608
4714,688320.SH,688320,禾川科技,浙江,电器仪表,科创板,20220428
4715,688321.SH,688321,微芯生物,深圳,化学制药,科创板,20190812
4716,688322.SH,688322,奥比中光-UW,深圳,元器件,科创板,20220707
4717,688323.SH,688323,瑞华泰,深圳,塑料,科创板,20210428
4718,688325.SH,688325,赛微微电,广东,半导体,科创板,20220422
4719,688326.SH,688326,经纬恒润-W,北京,汽车配件,科创板,20220419
4720,688327.SH,688327,云从科技-UW,广东,软件服务,科创板,20220527
4721,688328.SH,688328,深科达,深圳,元器件,科创板,20210309
4722,688329.SH,688329,艾隆科技,江苏,医疗保健,科创板,20210329
4723,688330.SH,688330,宏力达,上海,电气设备,科创板,20201015
4724,688331.SH,688331,荣昌生物,山东,生物制药,科创板,20220331
4725,688332.SH,688332,中科蓝讯,深圳,半导体,科创板,20220715
4726,688333.SH,688333,铂力特,陕西,机械基件,科创板,20190722
4727,688335.SH,688335,复洁环保,上海,环境保护,科创板,20200817
4728,688336.SH,688336,三生国健,上海,生物制药,科创板,20200722
4729,688337.SH,688337,普源精电-U,江苏,电器仪表,科创板,20220408
4730,688338.SH,688338,赛科希德,北京,医疗保健,科创板,20200806
4731,688339.SH,688339,亿华通-U,北京,汽车配件,科创板,20200810
4732,688345.SH,688345,博力威,广东,电气设备,科创板,20210611
4733,688348.SH,688348,昱能科技,浙江,电气设备,科创板,20220608
4734,688349.SH,688349,三一重能,北京,电气设备,科创板,20220622
4735,688350.SH,688350,富淼科技,江苏,化工原料,科创板,20210128
4736,688351.SH,688351,微电生理-U,上海,医疗保健,科创板,20220831
4737,688353.SH,688353,华盛锂电,江苏,化工原料,科创板,20220713
4738,688355.SH,688355,明志科技,江苏,机械基件,科创板,20210512
4739,688356.SH,688356,键凯科技,北京,化学制药,科创板,20200826
4740,688357.SH,688357,建龙微纳,河南,化工原料,科创板,20191204
4741,688358.SH,688358,祥生医疗,江苏,医疗保健,科创板,20191203
4742,688359.SH,688359,三孚新科,广东,化工原料,科创板,20210521
4743,688360.SH,688360,德马科技,浙江,机械基件,科创板,20200602
4744,688362.SH,688362,甬矽电子,浙江,半导体,科创板,20221116
4745,688363.SH,688363,华熙生物,山东,医疗保健,科创板,20191106
4746,688365.SH,688365,光云科技,浙江,软件服务,科创板,20200429
4747,688366.SH,688366,昊海生科,上海,医疗保健,科创板,20191030
4748,688367.SH,688367,工大高科,安徽,运输设备,科创板,20210628
4749,688368.SH,688368,晶丰明源,上海,半导体,科创板,20191014
4750,688369.SH,688369,致远互联,北京,软件服务,科创板,20191031
4751,688370.SH,688370,丛麟科技,上海,环境保护,科创板,20220825
4752,688371.SH,688371,菲沃泰,江苏,元器件,科创板,20220802
4753,688372.SH,688372,伟测科技,上海,半导体,科创板,20221026
4754,688373.SH,688373,盟科药业-U,上海,化学制药,科创板,20220805
4755,688375.SH,688375,国博电子,江苏,元器件,科创板,20220722
4756,688376.SH,688376,美埃科技,江苏,专用机械,科创板,20221118
4757,688377.SH,688377,迪威尔,江苏,专用机械,科创板,20200708
4758,688378.SH,688378,奥来德,吉林,专用机械,科创板,20200903
4759,688379.SH,688379,华光新材,浙江,小金属,科创板,20200819
4760,688380.SH,688380,中微半导,深圳,半导体,科创板,20220805
4761,688381.SH,688381,帝奥微,江苏,半导体,科创板,20220823
4762,688382.SH,688382,益方生物-U,上海,生物制药,科创板,20220725
4763,688383.SH,688383,新益昌,深圳,专用机械,科创板,20210428
4764,688385.SH,688385,复旦微电,上海,半导体,科创板,20210804
4765,688386.SH,688386,泛亚微透,江苏,化工原料,科创板,20201016
4766,688387.SH,688387,信科移动-U,湖北,通信设备,科创板,20220926
4767,688388.SH,688388,嘉元科技,广东,铜,科创板,20190722
4768,688389.SH,688389,普门科技,深圳,医疗保健,科创板,20191105
4769,688390.SH,688390,固德威,江苏,电气设备,科创板,20200904
4770,688391.SH,688391,钜泉科技,上海,半导体,科创板,20220913
4771,688392.SH,688392,骄成超声,上海,专用机械,科创板,20220927
4772,688393.SH,688393,安必平,广东,医疗保健,科创板,20200820
4773,688395.SH,688395,正弦电气,深圳,电气设备,科创板,20210429
4774,688396.SH,688396,华润微,江苏,半导体,科创板,20200227
4775,688398.SH,688398,赛特新材,福建,矿物制品,科创板,20200211
4776,688399.SH,688399,硕世生物,江苏,医疗保健,科创板,20191205
4777,688400.SH,688400,凌云光,北京,专用机械,科创板,20220706
4778,688401.SH,688401,路维光电,深圳,半导体,科创板,20220817
4779,688403.SH,688403,汇成股份,安徽,半导体,科创板,20220818
4780,688408.SH,688408,中信博,江苏,电气设备,科创板,20200828
4781,688409.SH,688409,富创精密,辽宁,半导体,科创板,20221010
4782,688410.SH,688410,山外山,重庆,医疗保健,科创板,20221226
4783,688416.SH,688416,恒烁股份,安徽,半导体,科创板,20220829
4784,688418.SH,688418,震有科技,深圳,通信设备,科创板,20200722
4785,688419.SH,688419,耐科装备,安徽,半导体,科创板,20221107
4786,688420.SH,688420,美腾科技,天津,专用机械,科创板,20221209
4787,688425.SH,688425,铁建重工,湖南,专用机械,科创板,20210622
