trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181212,300015.SZ,10.5627,10.6806,10.476,10.5107,10.5488,-0.03810000000000002,-0.3612,59528.92,180948.909
20181213,300015.SZ,10.5107,10.6424,10.3685,10.4899,10.5107,-0.020799999999999486,-0.1979,111246.4,336823.372
20181214,300015.SZ,10.4899,10.5072,10.1778,10.2228,10.4899,-0.267100000000001,-2.5463,103088.62,305748.372
20181217,300015.SZ,10.1604,10.2159,9.9107,10.0425,10.2228,-0.18029999999999902,-1.7637,109345.34,316035.719
20181218,300015.SZ,9.9593,10.0841,9.779,9.8691,10.0425,-0.1734000000000009,-1.7267,85624.86,244129.897
20181219,300015.SZ,9.8691,9.9073,9.2796,9.3455,9.8691,-0.5236000000000001,-5.3054,228963.85,625538.736
20181220,300015.SZ,9.3455,9.4079,9.186,9.3039,9.3455,-0.04159999999999897,-0.4451,138687.1,370293.768
20181221,300015.SZ,9.2727,9.2727,8.9641,9.1374,9.3039,-0.16650000000000098,-1.7896,146642.76,384146.345
20181224,300015.SZ,9.1132,9.4149,9.0161,9.2762,9.1374,0.1387999999999998,1.519,100576.87,268471.74
20181225,300015.SZ,9.0508,9.2831,9.0126,9.2207,9.2762,-0.05549999999999855,-0.5983,99102.39,260831.318
20181226,300015.SZ,9.2519,9.2519,9.0057,9.0785,9.2207,-0.14220000000000077,-1.5422,84942.27,222859.157
20181227,300015.SZ,9.2415,9.2519,9.0404,9.0577,9.0785,-0.020799999999999486,-0.2291,99960.4,263216.371
20181228,300015.SZ,9.0577,9.1721,8.7907,9.1201,9.0577,0.06240000000000023,0.6889,145054.4,374566.807
20190102,300015.SZ,9.0195,9.0577,8.5167,8.5375,9.1201,-0.5826000000000011,-6.3881,207739.4,522760.643
20190103,300015.SZ,8.5375,8.697,8.4612,8.6,8.5375,0.0625,0.7321,99983.38,247799.936
20190104,300015.SZ,8.5098,8.912,8.4959,8.912,8.6,0.31200000000000117,3.6279,146946.78,371459.305
20190107,300015.SZ,8.8947,9.1548,8.8115,9.0161,8.912,0.10409999999999897,1.1681,142320.17,368942.106
20190108,300015.SZ,9.0161,9.134,8.9224,8.9814,9.0161,-0.034699999999999065,-0.3849,63679.5,165850.708
20190109,300015.SZ,8.9641,9.1964,8.9329,9.0612,8.9814,0.07979999999999876,0.8885,95246.19,250617.188
20190110,300015.SZ,9.1132,9.1999,9.0577,9.1097,9.0612,0.048500000000000654,0.5352,82162.75,216363.056
20190111,300015.SZ,9.1825,9.186,8.9363,8.9987,9.1097,-0.11100000000000065,-1.2185,69273.47,180387.734
20190114,300015.SZ,9.0195,9.0508,8.8011,8.9086,8.9987,-0.09009999999999962,-1.0013,84277.84,217815.923
20190115,300015.SZ,8.9641,9.134,8.8843,9.1201,8.9086,0.2115000000000009,2.3741,122018.52,319094.636
20190116,300015.SZ,9.134,9.3975,9.0958,9.3247,9.1201,0.20459999999999923,2.2434,130355.24,349617.624
20190117,300015.SZ,9.2588,9.3941,9.2241,9.2658,9.3247,-0.05889999999999951,-0.6317,85282.25,228526.526
20190118,300015.SZ,9.3004,9.401,9.2311,9.3628,9.2658,0.09699999999999953,1.0469,115901.32,311985.293
20190121,300015.SZ,9.3698,9.6576,9.3628,9.512,9.3628,0.14920000000000044,1.5935,149317.82,411621.366
20190122,300015.SZ,9.512,9.5293,9.2866,9.3074,9.512,-0.204600000000001,-2.151,70580.29,190667.277
20190123,300015.SZ,9.2935,9.4114,9.2727,9.3282,9.3074,0.020800000000001262,0.2235,40810.76,109877.094
20190124,300015.SZ,9.3004,9.3524,9.0334,9.2658,9.3282,-0.06240000000000023,-0.6689,91218.71,242034.007
20190125,300015.SZ,9.238,9.4114,9.2241,9.297,9.2658,0.031200000000000117,0.3367,88943.86,239684.943
20190128,300015.SZ,9.3698,9.5674,9.3247,9.3975,9.297,0.10050000000000026,1.081,109227.32,298062.92
20190129,300015.SZ,9.3941,9.5397,9.3802,9.5224,9.3975,0.12489999999999846,1.3291,98171.73,268357.956
20190130,300015.SZ,9.5293,9.564,9.3941,9.4218,9.5224,-0.10060000000000002,-1.0565,58369.74,159300.398
20190131,300015.SZ,9.4599,9.4877,8.9467,9.4183,9.4218,-0.0034999999999989484,-0.0371,117151.44,313758.998
20190201,300015.SZ,9.4149,9.8761,9.3975,9.8033,9.4183,0.3849999999999998,4.0878,173013.78,484117.9
20190211,300015.SZ,9.8067,10.1119,9.7686,10.0737,9.8033,0.2704000000000004,2.7583,119030.7,341258.573
20190212,300015.SZ,10.0911,10.313,10.0495,10.1327,10.0737,0.058999999999999275,0.5857,104505.21,306733.446
20190213,300015.SZ,10.2124,10.4032,10.1604,10.3442,10.1327,0.2115000000000009,2.0873,124350.4,369427.444
20190214,300015.SZ,10.3997,10.4066,10.1986,10.2991,10.3442,-0.04510000000000147,-0.436,78920.06,234925.293
20190215,300015.SZ,10.3061,10.5696,10.2749,10.2957,10.2991,-0.0033999999999991815,-0.033,128708.05,385697.524
20190218,300015.SZ,10.3373,10.9649,10.3338,10.9441,10.2957,0.6484000000000005,6.2978,159900.1,499348.16
20190219,300015.SZ,10.9927,11.1903,10.743,11.0343,10.9441,0.09019999999999939,0.8242,152442.08,482247.816
20190220,300015.SZ,11.0239,11.0967,10.7569,10.847,11.0343,-0.18730000000000047,-1.6974,113111.86,355515.942
20190221,300015.SZ,10.854,11.0898,10.8193,10.854,10.847,0.006999999999999673,0.0645,92583.18,292658.528
20190222,300015.SZ,10.8644,10.9511,10.6979,10.9511,10.854,0.09710000000000107,0.8946,82926.09,259302.524
20190225,300015.SZ,10.8609,11.2701,10.8609,11.2666,10.9511,0.3155000000000001,2.881,160433.12,514847.425
20190226,300015.SZ,11.2458,11.6446,11.0967,11.1522,11.2666,-0.11439999999999984,-1.0154,191386.2,626057.635
20190227,300015.SZ,10.9823,11.0516,10.7083,10.7499,11.1522,-0.4023000000000003,-3.6074,188627.3,590134.381
20190228,300015.SZ,10.854,11.2597,10.8505,11.1557,10.7499,0.4057999999999993,3.7749,160988.92,516121.83
20190301,300015.SZ,11.6169,11.6619,11.2007,11.492,11.1557,0.3363000000000014,3.0146,175886.62,579055.869
20190304,300015.SZ,11.5822,11.7556,11.3048,11.4955,11.492,0.0034999999999989484,0.0305,254637.84,847330.577
20190305,300015.SZ,11.4435,11.4955,11.2111,11.3811,11.4955,-0.11439999999999984,-0.9952,164041.58,535258.708
20190306,300015.SZ,11.3395,11.4816,11.1938,11.4296,11.3811,0.048500000000000654,0.4261,146353.78,478556.334
20190307,300015.SZ,11.3741,11.3915,10.958,11.0482,11.4296,-0.38140000000000107,-3.3369,174782.51,559572.904
20190308,300015.SZ,10.8748,11.0065,10.6424,10.6424,11.0482,-0.4057999999999993,-3.673,173227.75,539820.929
20190311,300015.SZ,10.6424,11.0898,10.6424,11.0759,10.6424,0.43350000000000044,4.0733,143345.41,452067.806
20190312,300015.SZ,11.1626,11.2632,10.9233,11.01,11.0759,-0.06590000000000096,-0.595,136729.26,437344.358
20190313,300015.SZ,10.9927,11.2111,10.7881,10.8713,11.01,-0.13870000000000005,-1.2598,140105.27,443043.437
20190314,300015.SZ,10.795,11.1175,10.795,10.8921,10.8713,0.020799999999999486,0.1913,125831.99,397842.96
20190315,300015.SZ,10.958,11.2944,10.9441,11.173,10.8921,0.2809000000000008,2.5789,156812.74,505245.828
20190318,300015.SZ,11.0967,11.6169,11.0967,11.5961,11.173,0.4230999999999998,3.7868,202623.1,668115.678
20190319,300015.SZ,11.5995,11.87,11.1799,11.3325,11.5961,-0.2636000000000003,-2.2732,174368.16,575058.884
20190320,300015.SZ,11.3672,11.3915,11.121,11.3013,11.3325,-0.031200000000000117,-0.2753,97300.71,316061.664
20190321,300015.SZ,11.2701,11.2874,11.1314,11.2007,11.3013,-0.10060000000000002,-0.8902,105098.89,339414.326
20190322,300015.SZ,11.1834,11.2805,11.1349,11.1869,11.2007,-0.013799999999999812,-0.1232,97333.85,314182.835
20190325,300015.SZ,11.069,11.1591,10.9095,10.9199,11.1869,-0.26699999999999946,-2.3867,99548.69,316492.6
20190326,300015.SZ,10.9233,11.0482,10.8158,10.8436,10.9199,-0.07629999999999981,-0.6987,80100.13,252586.547
20190327,300015.SZ,10.9753,11.2528,10.8297,11.2493,10.8436,0.4056999999999995,3.7414,129608.89,415362.92
20190328,300015.SZ,11.2042,11.3048,11.1002,11.2458,11.2493,-0.0035000000000007248,-0.0311,93777.42,303629.67
20190329,300015.SZ,11.2632,11.7903,11.2632,11.7903,11.2458,0.5445000000000011,4.8418,231549.69,773980.966
20190401,300015.SZ,11.8839,12.0885,11.7937,11.922,11.7903,0.13170000000000037,1.117,182244.93,628324.796
20190402,300015.SZ,11.8978,11.9255,11.6203,11.7278,11.922,-0.19420000000000037,-1.6289,132689.88,449588.928
20190403,300015.SZ,11.6515,11.7903,11.5822,11.7209,11.7278,-0.006899999999999906,-0.0588,87357.82,293866.78
20190404,300015.SZ,11.6446,11.7903,11.5579,11.6515,11.7209,-0.0693999999999999,-0.5921,87422.13,294176.963
20190408,300015.SZ,11.7833,11.9532,11.4435,11.5163,11.6515,-0.1352000000000011,-1.1604,107242.39,360593.35
20190409,300015.SZ,11.4747,12.0053,11.4019,11.9636,11.5163,0.44730000000000025,3.8841,158847.33,541161.181
20190410,300015.SZ,12.0781,12.0781,11.8215,11.9012,11.9636,-0.06240000000000023,-0.5216,134721.82,463662.123
20190411,300015.SZ,11.8943,11.9186,11.4539,11.4678,11.9012,-0.4333999999999989,-3.6416,122589.65,409610.424
20190412,300015.SZ,11.4435,11.6828,11.3741,11.6828,11.4678,0.21499999999999986,1.8748,88892.58,295451.26
20190415,300015.SZ,11.714,11.8874,11.3741,11.3741,11.6828,-0.3087,-2.6423,142422.6,474796.297
20190416,300015.SZ,11.3915,11.5891,11.2007,11.5822,11.3741,0.20809999999999995,1.8296,101503.57,333908.312
20190417,300015.SZ,11.5891,11.7799,11.4504,11.707,11.5822,0.12480000000000047,1.0775,123061.39,412195.363
20190418,300015.SZ,11.7833,11.8631,11.5926,11.6828,11.707,-0.024200000000000443,-0.2067,59304.94,200462.393
20190419,300015.SZ,11.6758,11.7799,11.5926,11.714,11.6828,0.031200000000000117,0.2671,43302.44,145604.87
20190422,300015.SZ,11.6481,12.0157,11.5857,11.9498,11.714,0.23579999999999934,2.013,129649.58,444334.927
20190423,300015.SZ,11.9186,12.0815,11.7625,11.8423,11.9498,-0.10749999999999993,-0.8996,112636.3,387048.875
20190424,300015.SZ,11.8665,12.1197,11.7625,12.1093,11.8423,0.26699999999999946,2.2546,102519.96,353284.009
20190425,300015.SZ,12.0954,12.7439,11.9324,12.3902,12.1093,0.2809000000000008,2.3197,239967.39,857529.823
20190426,300015.SZ,12.4491,12.6086,12.1821,12.5081,12.3902,0.11790000000000056,0.9516,203377.74,729830.009
20190429,300015.SZ,12.4942,13.2294,12.4491,12.8618,12.5081,0.3536999999999999,2.8278,215106.46,804371.396
20190430,300015.SZ,12.8306,13.0837,12.6086,12.945,12.8618,0.08319999999999972,0.6469,121356.2,450318.858
20190506,300015.SZ,12.4769,12.6572,11.9532,11.9636,12.945,-0.9814000000000007,-7.5813,245417.43,868075.838
20190507,300015.SZ,12.0122,12.8861,12.0122,12.7612,11.9636,0.797600000000001,6.6669,217604.12,784894.029
20190508,300015.SZ,12.4873,12.5393,12.0677,12.1682,12.7612,-0.593,-4.6469,176734.41,629312.056
20190509,300015.SZ,11.9636,12.1301,11.6099,11.6897,12.1682,-0.47850000000000037,-3.9324,169087.58,577206.035
20190510,300015.SZ,11.929,12.2931,11.6342,12.1786,11.6897,0.4888999999999992,4.1823,154356.54,534381.02
20190513,300015.SZ,11.9359,12.6988,11.9255,12.4283,12.1786,0.2497000000000007,2.0503,150688.25,536714.54
20190514,300015.SZ,12.3451,12.404,12.1023,12.1786,12.4283,-0.2497000000000007,-2.0091,110592.34,390526.641
20190515,300015.SZ,12.3312,12.6433,12.2064,12.5185,12.1786,0.3399000000000001,2.791,130003.48,467167.189
20190516,300015.SZ,12.5462,12.7161,12.411,12.619,12.5185,0.10050000000000026,0.8028,94375.04,342307.7
20190517,300015.SZ,12.6225,12.9589,12.4873,12.5878,12.619,-0.031200000000000117,-0.2472,142932.71,525945.273
20190520,300015.SZ,12.5532,12.893,12.3208,12.7231,12.5878,0.13530000000000086,1.0749,126563.41,460638.249
20190521,300015.SZ,12.6052,12.8236,12.4491,12.7612,12.7231,0.03810000000000002,0.2995,127313.13,463315.085
20190522,300015.SZ,12.7439,12.7473,12.4665,12.5844,12.7612,-0.17680000000000007,-1.3854,112316.13,408155.694
20190523,300015.SZ,12.515,12.515,12.2098,12.2723,12.5844,-0.31210000000000093,-2.4801,100260.46,356176.274
20190524,300015.SZ,12.2757,12.3936,12.1474,12.2757,12.2723,0.003400000000000958,0.0277,79969.26,282794.632
20190527,300015.SZ,12.2307,12.5358,12.0711,12.4144,12.2757,0.13870000000000005,1.1299,111630.79,395846.041
20190528,300015.SZ,12.4769,13.1392,12.4144,13.1392,12.4144,0.7248000000000001,5.8384,215101.61,791046.747
20190529,300015.SZ,12.8306,13.0664,12.7127,12.8757,13.1392,-0.2635000000000005,-2.0054,109333.1,407066.454
20190530,300015.SZ,12.9069,13.2224,12.7716,13.0907,12.8757,0.21499999999999986,1.6698,139754.84,524731.018
20190531,300015.SZ,13.1739,13.4548,13.0421,13.2779,13.0907,0.1872000000000007,1.43,124880.0,477467.897
20190603,300015.SZ,13.2814,13.3091,12.8722,12.9901,13.2779,-0.2878000000000007,-2.1675,140623.9,530818.125
20190604,300015.SZ,12.9797,13.1323,12.789,12.9346,12.9901,-0.05550000000000033,-0.4272,84413.54,313867.985
20190605,300015.SZ,13.0294,13.111,12.4085,12.617,12.9342,-0.3171999999999997,-2.4524,178877.06,501587.174
20190606,300015.SZ,12.6306,12.9025,12.404,12.7303,12.617,0.11329999999999885,0.898,146196.64,410170.883
20190610,300015.SZ,12.6895,13.0928,12.6124,12.9614,12.7303,0.23109999999999964,1.8154,126474.21,360126.089
20190611,300015.SZ,12.9614,13.2968,12.9161,13.2968,12.9614,0.3353999999999999,2.5877,162744.16,473514.697
20190612,300015.SZ,13.188,13.3149,13.0158,13.2243,13.2968,-0.07249999999999979,-0.5452,119162.71,345536.898
20190613,300015.SZ,13.265,13.2696,13.0022,13.0702,13.2243,-0.15409999999999968,-1.1653,105097.6,304159.825
20190614,300015.SZ,13.1064,13.256,12.9161,12.9161,13.0702,-0.15409999999999968,-1.179,126227.45,363934.832
20190617,300015.SZ,12.9841,13.1653,12.907,13.0656,12.9161,0.14949999999999974,1.1575,100417.01,289012.453
20190618,300015.SZ,13.0838,13.4373,12.9977,13.3013,13.0656,0.23569999999999958,1.804,155469.94,454929.99
20190619,300015.SZ,13.5823,13.6639,13.3058,13.3058,13.3013,0.0045000000000001705,0.0338,136757.78,405892.825
20190620,300015.SZ,13.2288,13.7001,13.1925,13.5868,13.3058,0.2810000000000006,2.1119,201480.53,602451.159
20190621,300015.SZ,13.6775,13.9856,13.5415,13.6865,13.5868,0.09970000000000034,0.7338,203008.46,616018.173
20190624,300015.SZ,13.6049,13.8179,13.4463,13.6321,13.6865,-0.054400000000001114,-0.3975,125638.62,378653.135
20190625,300015.SZ,13.7092,13.8225,13.5052,13.8225,13.6321,0.19040000000000035,1.3967,145301.01,439182.762
20190626,300015.SZ,13.7409,14.0899,13.6684,14.0672,13.8225,0.24469999999999992,1.7703,154383.76,473754.464
20190627,300015.SZ,14.0581,14.2757,13.9086,14.0491,14.0672,-0.01810000000000045,-0.1287,170693.32,529729.017
20190628,300015.SZ,14.0038,14.1125,13.8315,14.0355,14.0491,-0.013599999999998502,-0.0968,102522.19,315714.856
20190701,300015.SZ,14.1941,14.4524,13.9539,14.4479,14.0355,0.4123999999999999,2.9383,230008.77,722088.564
20190702,300015.SZ,14.4207,14.5431,14.3029,14.398,14.4479,-0.049900000000000944,-0.3454,147397.38,468759.703
20190703,300015.SZ,14.3618,14.3618,14.0173,14.0309,14.398,-0.36709999999999887,-2.5497,175537.37,548332.672
20190704,300015.SZ,14.0853,14.0944,13.5959,13.7092,14.0309,-0.32170000000000165,-2.2928,233635.77,707310.586
20190705,300015.SZ,13.759,14.0173,13.7228,13.9494,13.7092,0.24020000000000152,1.7521,159019.36,487778.651
20190708,300015.SZ,13.9403,14.0083,13.6865,13.9312,13.9494,-0.018200000000000216,-0.1305,137204.83,419258.22
20190709,300015.SZ,13.9312,14.1986,13.827,14.0491,13.9312,0.11789999999999878,0.8463,123410.28,381998.428
20190710,300015.SZ,14.1306,14.1352,13.7636,13.8451,14.0491,-0.20399999999999885,-1.4521,115642.96,354108.098
20190711,300015.SZ,13.9086,14.0038,13.7273,13.8225,13.8451,-0.02260000000000062,-0.1632,98830.0,302161.639
20190712,300015.SZ,13.8587,13.9358,13.6593,13.7318,13.8225,-0.0907,-0.6562,117150.7,355679.019
20190715,300015.SZ,13.7681,14.0264,13.5868,13.9494,13.7318,0.2176000000000009,1.5846,130660.24,399008.96
20190716,300015.SZ,13.9448,14.0083,13.7318,13.7953,13.9494,-0.15410000000000146,-1.1047,91905.93,280349.56
20190717,300015.SZ,13.7318,13.8089,13.6457,13.7454,13.7953,-0.04989999999999917,-0.3617,76001.37,230337.181
20190718,300015.SZ,13.6639,13.6775,13.401,13.401,13.7454,-0.34440000000000026,-2.5056,133519.03,397597.151
20190719,300015.SZ,13.4644,13.7046,13.3829,13.469,13.401,0.06799999999999962,0.5074,97629.92,291464.881
20190722,300015.SZ,13.5642,13.6185,13.3285,13.5098,13.469,0.040800000000000836,0.3029,88282.49,263536.085
20190723,300015.SZ,13.5551,13.6321,13.4463,13.6095,13.5098,0.09970000000000034,0.738,66968.64,200291.395
20190724,300015.SZ,13.6412,13.7772,13.5868,13.6457,13.6095,0.03619999999999912,0.266,92134.29,278336.058
20190725,300015.SZ,13.6276,13.6865,13.5415,13.6231,13.6457,-0.022599999999998843,-0.1656,82013.15,246279.698
20190726,300015.SZ,13.6684,14.04,13.5415,13.9992,13.6231,0.3760999999999992,2.7608,149423.85,458061.313
20190729,300015.SZ,14.0491,14.0853,13.9131,13.963,13.9992,-0.0362000000000009,-0.2586,88554.05,273171.686
20190730,300015.SZ,14.0445,14.0581,13.7998,13.8134,13.963,-0.1495999999999995,-1.0714,92831.93,284818.3
20190731,300015.SZ,13.8179,13.9584,13.7318,13.8179,13.8134,0.0045000000000001705,0.0326,63883.71,194717.05
20190801,300015.SZ,13.8361,13.8406,13.6684,13.7046,13.8179,-0.11330000000000062,-0.82,69926.05,212226.407
20190802,300015.SZ,13.5596,13.9358,13.4509,13.7998,13.7046,0.09520000000000017,0.6947,144892.48,440805.888
20190805,300015.SZ,13.7545,13.8361,13.4509,13.4509,13.7998,-0.34889999999999866,-2.5283,120040.9,360612.301
20190806,300015.SZ,13.2288,13.3693,13.052,13.188,13.4509,-0.26290000000000013,-1.9545,134464.56,392389.469
20190807,300015.SZ,13.2832,13.6321,13.2832,13.537,13.188,0.3490000000000002,2.6463,113222.08,336811.68
20190808,300015.SZ,13.537,14.0355,13.5098,14.0038,13.537,0.4667999999999992,3.4483,163004.11,500391.039
20190809,300015.SZ,14.0491,14.1714,13.904,13.9947,14.0038,-0.009100000000000108,-0.065,114880.41,355722.955
20190812,300015.SZ,14.0491,14.2258,13.9856,14.0899,13.9947,0.09520000000000017,0.6803,95067.46,295436.798
20190813,300015.SZ,14.0128,14.1442,13.9947,14.0445,14.0899,-0.04540000000000077,-0.3222,58643.61,182045.555
20190814,300015.SZ,14.1986,14.3436,14.0717,14.2983,14.0445,0.2538,1.8071,120241.2,377705.327
20190815,300015.SZ,14.1488,14.5023,14.0944,14.3436,14.2983,0.045300000000001006,0.3168,132612.82,419072.878
20190816,300015.SZ,14.389,14.6201,14.2893,14.4479,14.3436,0.10430000000000028,0.7272,130357.02,417039.281
20190819,300015.SZ,14.5884,14.7198,14.4388,14.5385,14.4479,0.09060000000000024,0.6271,123533.87,396289.291
20190820,300015.SZ,14.5068,14.6382,14.4071,14.5023,14.5385,-0.0362000000000009,-0.249,86402.36,276625.193
20190821,300015.SZ,14.5023,14.5023,14.2983,14.398,14.5023,-0.10430000000000028,-0.7192,70537.46,223941.782
20190822,300015.SZ,14.4298,14.8875,14.3935,14.8739,14.398,0.4759000000000011,3.3053,146688.39,474613.098
20190823,300015.SZ,14.7968,15.4812,14.7062,15.2138,14.8739,0.3399000000000001,2.2852,191103.22,638482.97
20190826,300015.SZ,15.0914,15.4993,14.8875,15.1911,15.2138,-0.022700000000000387,-0.1492,134823.89,450755.754
20190827,300015.SZ,15.318,15.6262,15.2047,15.4132,15.1911,0.2220999999999993,1.462,178889.2,609879.286
20190828,300015.SZ,15.5038,15.522,15.2319,15.454,15.4132,0.040800000000000836,0.2647,94474.69,321150.848
20190829,300015.SZ,15.4087,15.4087,15.0461,15.0869,15.454,-0.36710000000000065,-2.3754,151526.46,506109.208
20190830,300015.SZ,15.1549,15.6171,15.1322,15.309,15.0869,0.2220999999999993,1.4721,195244.72,663396.793
20190902,300015.SZ,15.4313,15.8075,15.4087,15.4857,15.309,0.1767000000000003,1.1542,169877.43,581907.456
20190903,300015.SZ,15.5356,15.5356,15.25,15.4223,15.4857,-0.06339999999999968,-0.4094,125480.96,424989.465
20190904,300015.SZ,15.4087,15.4177,15.0008,15.386,15.4223,-0.036300000000000665,-0.2354,123960.48,416994.259
20190905,300015.SZ,15.4177,15.4948,15.1594,15.2636,15.386,-0.12239999999999895,-0.7955,141245.71,477334.558
20190906,300015.SZ,15.4812,15.4812,15.1322,15.3633,15.2636,0.09970000000000034,0.6532,104278.14,352518.907
20190909,300015.SZ,15.4812,15.7259,15.2908,15.5582,15.3633,0.19489999999999874,1.2686,154122.08,528973.319
20190910,300015.SZ,15.6035,15.7939,15.3543,15.5446,15.5582,-0.013599999999998502,-0.0874,135188.65,465804.729
20190911,300015.SZ,15.6217,15.7803,15.1911,15.3905,15.5446,-0.15410000000000146,-0.9913,135176.7,460099.316
20190912,300015.SZ,15.4132,15.4132,15.1821,15.3497,15.3905,-0.04079999999999906,-0.2651,91399.27,308242.998
20190916,300015.SZ,15.386,15.5129,15.2818,15.4857,15.3497,0.13599999999999923,0.886,81736.57,278277.446
20190917,300015.SZ,15.3996,15.4766,15.2274,15.2455,15.4857,-0.24019999999999975,-1.5511,86283.32,291426.524
20190918,300015.SZ,15.2455,15.7531,15.1821,15.6398,15.2455,0.39429999999999943,2.5863,164713.94,565167.09
20190919,300015.SZ,15.7168,16.3377,15.7168,16.1202,15.6398,0.48040000000000127,3.0717,196655.26,697881.083
20190920,300015.SZ,16.2018,16.2607,15.9978,16.1111,16.1202,-0.009100000000000108,-0.0565,117387.28,418273.611
20190923,300015.SZ,16.1474,16.1972,15.8301,15.9933,16.1111,-0.11780000000000079,-0.7312,95562.06,336526.599
20190924,300015.SZ,16.0658,16.2153,15.9933,16.2018,15.9933,0.20849999999999902,1.3037,104982.53,373193.908
20190925,300015.SZ,16.1111,16.4284,15.9117,15.9797,16.2018,-0.2220999999999993,-1.3708,134806.45,478696.925
20190926,300015.SZ,16.0477,16.2561,15.88,16.0205,15.9797,0.04079999999999906,0.2553,94758.17,335229.18
20190927,300015.SZ,16.0341,16.0658,15.7304,15.9344,16.0205,-0.08609999999999829,-0.5374,83873.43,293890.526
20190930,300015.SZ,15.9344,16.2969,15.8619,16.0749,15.9344,0.1404999999999994,0.8817,113374.12,402761.862
20191008,300015.SZ,15.9525,16.4012,15.9117,16.3513,16.0749,0.27639999999999887,1.7195,112520.67,404260.36
20191009,300015.SZ,16.3286,16.3377,15.9525,16.0567,16.3513,-0.2945999999999991,-1.8017,91115.05,323372.726
20191010,300015.SZ,16.0749,16.7456,15.957,16.6776,16.0567,0.6209000000000024,3.8669,144137.35,521145.874
20191011,300015.SZ,16.6776,16.7003,16.4963,16.5779,16.6776,-0.09970000000000212,-0.5978,91799.74,336166.822
20191014,300015.SZ,16.7456,16.8453,16.519,16.587,16.5779,0.009100000000000108,0.0549,88479.17,325349.21
20191015,300015.SZ,16.6776,16.9631,16.587,16.8589,16.587,0.2718999999999987,1.6392,110312.78,409155.053
20191016,300015.SZ,16.9269,17.4254,16.8136,17.2124,16.8589,0.35350000000000037,2.0968,178826.68,680028.833
20191017,300015.SZ,17.2758,17.4752,17.09,17.2577,17.2124,0.045300000000001006,0.2632,113095.81,430318.896
20191018,300015.SZ,17.1852,17.3574,17.0311,17.1489,17.2577,-0.10879999999999868,-0.6304,118419.95,448288.007
20191021,300015.SZ,17.0674,17.294,16.5643,16.809,17.1489,-0.3399000000000001,-1.9821,165201.37,613879.614
20191022,300015.SZ,16.9359,17.3302,16.9269,17.303,16.809,0.4939999999999998,2.9389,116289.96,439981.23
20191030,300015.SZ,17.5885,18.5266,17.5885,18.1686,17.303,0.8656000000000006,5.0026,287729.1,1145148.982
20191031,300015.SZ,17.942,18.1505,17.7245,17.9284,18.1686,-0.24020000000000152,-1.3221,171217.05,676941.902
20191101,300015.SZ,17.9556,19.0342,17.8559,19.007,17.9284,1.0786000000000016,6.0162,219927.21,902562.971
20191104,300015.SZ,18.7623,19.2155,18.717,19.1294,19.007,0.12239999999999895,0.644,144627.21,605924.988
20191105,300015.SZ,19.1022,19.1022,18.7623,19.0116,19.1294,-0.11779999999999902,-0.6158,126849.65,530146.537
20191106,300015.SZ,18.8983,18.8983,18.3408,18.4949,19.0116,-0.5167000000000002,-2.7178,245011.4,1000575.119
20191107,300015.SZ,18.4451,18.9255,18.4405,18.7623,18.4949,0.2673999999999985,1.4458,144999.49,599880.754
20191108,300015.SZ,18.9345,19.0297,18.717,18.7623,18.7623,0.0,0.0,105488.91,439260.199
20191111,300015.SZ,18.6626,19.0795,18.581,18.8711,18.7623,0.10879999999999868,0.5799,132591.51,553225.116
20191112,300015.SZ,18.8665,19.705,18.8665,19.5463,18.8711,0.6752000000000002,3.578,181532.16,777992.186
20191113,300015.SZ,19.5418,20.9286,19.4648,20.6748,19.5463,1.1285000000000025,5.7735,249028.68,1116967.599
20191114,300015.SZ,20.4618,21.0555,20.3938,20.8017,20.6748,0.12689999999999912,0.6138,141922.06,648052.211
20191115,300015.SZ,20.7926,20.983,20.3938,20.4527,20.8017,-0.3490000000000002,-1.6777,135648.24,615536.346
20191118,300015.SZ,20.3485,20.6839,20.1717,20.6657,20.4527,0.21300000000000097,1.0414,143707.9,646905.624
20191119,300015.SZ,20.6431,21.6401,20.5751,21.6401,20.6657,0.9743999999999993,4.7151,215833.47,1014933.127
20191120,300015.SZ,21.5495,21.6084,21.1235,21.3274,21.6401,-0.31269999999999953,-1.445,231336.58,1087637.835
20191121,300015.SZ,21.1189,21.1325,19.7865,19.9406,21.3274,-1.386800000000001,-6.5024,447051.26,2005063.132
20191122,300015.SZ,19.7865,20.3394,18.4723,19.0297,19.9406,-0.9109000000000016,-4.5681,579804.61,2479129.605
20191125,300015.SZ,19.0342,19.1702,18.3544,18.9436,19.0297,-0.08609999999999829,-0.4525,296971.38,1232530.03
20191126,300015.SZ,19.0795,19.2291,18.7261,19.007,18.9436,0.06340000000000146,0.3347,254770.31,1065199.045
20191127,300015.SZ,18.9164,18.9391,18.2094,18.7578,19.007,-0.24920000000000186,-1.3111,275269.76,1130793.475
20191128,300015.SZ,18.8484,19.1158,18.6128,18.9527,18.7578,0.19490000000000052,1.039,166875.24,695832.132
20191129,300015.SZ,18.7759,18.8892,17.8604,18.0916,18.9527,-0.8611000000000004,-4.5434,361702.52,1447857.135
20191202,300015.SZ,18.0508,18.291,17.865,18.1188,18.0916,0.027200000000000557,0.1503,188877.45,754281.834
